boletim_data,boletim_numero,tipo,numero,ano,orgao,data_ato,pagina,secao,ementa,relevante
2026-07-16,128/2026,PORTARIA,98,,,2026-07-15,0,PORTARIAS,"legais, notadamente em face do disposto no artigo 1°, inciso II, da Portaria PGT N° 1728, de 2 de outubro de 2017; CONSIDERANDO o teor do despacho n° 1265.2026, proferido no PGEA  20.02.1100.0000557/2026-89;",0
2026-07-16,128/2026,PORTARIA,167,,,2026-07-14,0,PORTARIAS,Designa Procuradores do Trabalho para em audiência judicial junto ao CEJUSC .,0
2026-07-16,128/2026,PORTARIA,168,,,2026-07-14,0,PORTARIAS,"Designa Procurador para oficiar em ação judicial junto 1.° Ofício GAET Coordinfância legais e regulamentares,",0
2026-07-16,128/2026,PORTARIA,169,,,2026-07-15,0,PORTARIAS,"Designa Procuradores para oficiar nas sessões de julgamento do TRT na quarta semana de julho de 2026 legais e regulamentares,",0
2026-07-16,128/2026,PORTARIA,130,,,2026-07-15,0,PORTARIAS,Designa Procuradoras do Trabalho para atuarem em substituição de ofício no âmbito da Procuradoria Regional do Trabalho da 19ª Região - PRT19.,0
2025-07-15,129/2025,PORTARIA,63,,CONSELHO SUPERIOR DO MINISTÉRIO PÚBLICO DO TRABALHO,2025-07-14,0,PORTARIAS,"O CONSELHO SUPERIOR DO MINISTÉRIO PÚBLICO DO TRABALHO, no uso de suas atribuições previstas na Lei Complementar nº 75/1993, Considerando as razões apresentadas pela Procuradora Regional do Trabalho SORAYA TABET SOUTO MAIOR nos autos do PGEA nº 20.02.1000.0000692/2025-81, requerendo a sua dispensa da Comissão do Processo Administrativo Disciplinar nº",0
2025-07-15,129/2025,PORTARIA,1002,,PROCURADOR-GERAL DO TRABALHO,2025-07-14,0,PORTARIAS,"75/1993, satisfeitas as exigências da Resolução CSMPT nº 70/2008 e da Portaria PGT nº 196.2023, considerando a manifestação favorável da Corregedoria",0
2025-07-15,129/2025,PORTARIA,1008,,,2025-07-14,0,PORTARIAS,"A SECRETÁRIA EXECUTIVA DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO EM EXERCÍCIO DA SETIC/GABPGT, nos termos da Resolução CNMP nº 283 de 05 de fevereiro de 2024, da Portaria PGT/MPT nº 1208.2024 e no exercício da competência prevista no Regimento Interno Administrativo da Procuradoria Geral do Trabalho, resolve: Art. 1º Instituir a equipe de planejamento para a contratação designada como DP.129 - Nov",0
2025-07-15,129/2025,PORTARIA,239,,,2025-07-14,0,PORTARIAS,PGEA 20.02.0100.0002034/2024-48 Recondução de integrantes de Comissão de Processo Administrativo Disciplinar,0
2025-07-15,129/2025,PORTARIA,241,,EMPRESA SEGIL VIGILÂNCIA E SEGURANÇA EIRELI,2025-07-14,0,PORTARIAS,"Designa fiscalização da execução do Contrato nº 25/2021, firmado com a empresa Segil Vigilância e Segurança Eireli, e revoga a Portaria PRT1 nº 325.2024.",0
2025-07-15,129/2025,PORTARIA,242,,,2025-07-14,0,PORTARIAS,"Designa fiscalização da execução oriunda da Nota de Empenho nº 2025NE000310, firmada com a empresa MBM Seguradora S.A. atribuições conferidas pela Portaria PRT 1ª no 512, de 30/12/2015, e do inciso XXVIII, art. 306, do Regimento Interno Administrativo do",0
2025-07-15,129/2025,PORTARIA,266,,,2025-07-14,0,PORTARIAS,"que lhe foram delegadas pela Portaria nº 1728, de 2 de outubro de 2017, do Exmo. Procurador-Geral do Trabalho, nos termos do inciso II do art. 92 da Lei Complementar nº 75, de 20 de maio de 1993, e pelas Portarias da PGT nº 673/2014 e nº 674/2014, além do disposto no Ato Conjunto PGR/CASMPU nº 1/2014, na Instrução Normativa SG/MPU nº 1/2014 e na Resolução CSMPT n° 222/2024,",0
2025-07-15,129/2025,PORTARIA,236,,,2025-07-11,0,PORTARIAS,"legais, considerando o estabelecido no § 1° do art. 52 do Ato Conjunto PGR/CASMPU n° 1/2014 e na Resolução CSMPT n° 222, de 18",0
2025-07-15,129/2025,PORTARIA,84,,,2025-07-10,0,PORTARIAS,"lhe confere a Lei Orgânica do Ministério Público da União - Lei Complementar nº 75, de 20 de maio de 1993 -, especialmente as normas do artigo 91, inciso XXI, c/c o artigo 92, inciso II, CONSIDERANDO as diretrizes da Portaria PGT nº 330/2021, que regulamenta o procedimento de cadastramento de órgãos e entidades",0
2025-07-15,129/2025,PORTARIA,85,,,2025-07-10,0,PORTARIAS,"legais, CONSIDERANDO o disposto na Portaria PGT nº 2110.2023, que institui a Política Nacional de Gênero, Raça e Diversidade no âmbito do Ministério Público do Trabalho;",0
2025-07-15,129/2025,PORTARIA,141,,,2025-07-14,0,PORTARIAS,"legais e regulamentares, em especial as previstas no art. 1º § 2º, inciso I, da Portaria PGT n. 1728, de 02/10/2017, RESOLVE: Art. 1º Designar a Procuradora do Trabalho, JAILDA EULÍDIA DA SILVA PINTO, para compor a Comissão Interinstitucional responsável pela elaboração do Plano Decenal Estadual de Enfrentamento ao Trabalho Infantil em Pernambuco.",0
2025-07-15,129/2025,PORTARIA,173,,DIRETOR REGIONAL SUBSTITUTO DA PROCURADORIA REGIONAL DO TRABALHO DA OITAVA REGIÃO,2025-07-11,0,PORTARIAS,"suas atribuições legais e regulamentares, contidas no Regimento Interno, da Portaria PGT nº 1314/2017, art. 306, XXVIII, CONSIDERANDO a Portaria PGT/MPT nº 1019/2024, que regulamenta as atribuições e responsabilidades de gestão e a fiscalização de contratos e dá outras providências,",0
2025-07-15,129/2025,PORTARIA,202,,,2025-07-14,0,PORTARIAS,(PGEA 20.02.1500.0000978/2019-09) Dispõe sobre a designação de Membro para atuar no PAJ 000336.2007.15.000/0-08.,0
2025-07-15,129/2025,PORTARIA,203,,,2025-07-14,0,PORTARIAS,"Designa fiscalização da execução do Contrato nº 45/2025, firmado com a empresa JL SYSTEM SEGURANÇA ELETRÔNICA LTDA. conferidas pelo Regimento Interno Administrativo do Ministério Público do Trabalho, instituído pela Portaria PGT nº 1314, de 22.8.2017,",0
2025-07-15,129/2025,EDITAL,14,,,2025-07-14,0,EDITAIS,(PGEA 20.02.1500.0000403/2021-08) Dispõe sobre a formação de lista específica para substituição do 10º Ofício Geral da Procuradoria Regional do Trabalho da 15ª Região.,0
2025-07-15,129/2025,PORTARIA,117,,,2025-07-14,0,PORTARIAS,"Dispõe sobre a designação de Membros para o exercício cumulativo de Ofícios no âmbito da Procuradoria Regional do Trabalho da 22ª Região. legais que lhe foram conferidas pela Portaria PGT nº 1.728, de 02 de outubro de 2017;",0
2025-07-15,129/2025,PORTARIA,118,,,2025-07-14,0,PORTARIAS,"Dispõe sobre a designação de Membros para o exercício cumulativo de Ofícios no âmbito da Procuradoria Regional do Trabalho da 22ª Região. legais que lhe foram conferidas pela Portaria PGT nº 1.728, de 02 de outubro de 2017;",0
2025-07-15,129/2025,PORTARIA,119,,,2025-07-14,0,PORTARIAS,"Dispõe sobre a designação de Membros para o exercício cumulativo de Ofícios no âmbito da Procuradoria Regional do Trabalho da 22ª Região. legais que lhe foram conferidas pela Portaria PGT nº 1.728, de 02 de outubro de 2017;",0
2025-07-15,129/2025,PORTARIA,120,,,2025-07-14,0,PORTARIAS,"Dispõe sobre a designação de Membros para o exercício cumulativo de Ofícios no âmbito da Procuradoria Regional do Trabalho da 22ª Região legais que lhe foram conferidas pela Portaria PGT nº 1.728, de 02 de outubro de 2017;",0
2025-07-15,129/2025,PORTARIA,127,,,2025-07-14,0,PORTARIAS,"legais, que lhe foram conferidas pela Portaria nº 1.728, de 2 de outubro de 2017, do Exmo. Sr. Procurador-Geral do Trabalho, e nos termos da Lei nº 13.024/2014, do Ato Conjunto PGR/CASMPU nº 1/2014, da Portaria PGT nº 673/2014 e Portaria PRT24ª nº 166/2014, RESOLVE designar o Procurador do Trabalho HIRAN SEBASTIÃO MENEGHELLI FILHO para atuar, em substituição, no  Ofício de titularidade do Procurad",0
2026-07-17,129/2026,PORTARIA,1125,,,2026-07-16,0,PORTARIAS,"A SECRETÁRIA EXECUTIVA DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO DA SETIC/GABPGT em exercício, nos termos da Resolução CNMP n° 283 de 05 de fevereiro de 2024 e no exercício da competência prevista no Regimento Interno",0
2026-07-17,129/2026,PORTARIA,292,,,2026-07-16,0,PORTARIAS,"que lhe foram delegadas pela Portaria nº 1728, de 2 de outubro de 2017, do Exmo. Procurador-Geral do Trabalho, nos termos do inciso II do art. 92 da Lei Complementar nº 75, de 20 de maio de 1993, CONSIDERANDO o disposto na Resolução CSMPT nº 222/2024, alterada pelas Resoluções CSMPT nº 224/2024, nº 225/2024 e nº",0
2026-07-17,129/2026,PORTARIA,293,,,2026-07-16,0,PORTARIAS,"que lhe foram delegadas pela Portaria nº 1728, de 2 de outubro de 2017, do Exmo. Procurador-Geral do Trabalho, nos termos do inciso II do art. 92 da Lei Complementar nº 75, de 20 de maio de 1993, e pelas Portarias da PGT nº 673/2014 e nº 674/2014, além do disposto no Ato Conjunto PGR/CASMPU nº 1/2014, na Instrução Normativa SG/MPU nº 1/2014 e na Resolução CSMPT n° 222/2024,",0
2026-07-17,129/2026,PORTARIA,253,,,2026-07-16,0,PORTARIAS,"legais, considerando o estabelecido no § 1º do art. 52 do Ato Conjunto PGR/CASMPU nº 1/2014, na Portaria PRT 4ª Região nº 171, de 31 de outubro de 2014, no art. 11 da Portaria nº 050, de 30 de março de 2015, na Resolução CSMPT nº 133, de 25 de outubro de 2016 e nas Portarias PRT 4ª Região nº 88, de 4 de abril de 2017, e nº 199, de 14 de junho de 2018, referente à designação para substituição por a",0
2026-07-17,129/2026,PORTARIA,149,,,2026-07-16,0,PORTARIAS,"Designa Membra e Membro da Procuradoria Regional do Trabalho da 9ª Região para cumulação de Ofício legais,",0
2026-07-17,129/2026,PORTARIA,166,,,2026-07-16,0,PORTARIAS,Institui Comissão destinada à atualização,0
2026-07-17,129/2026,PORTARIA,73,,,2026-07-16,0,PORTARIAS,Extingue o Grupo Especial de,0
2026-07-17,129/2026,PORTARIA,108,,,2026-07-16,0,PORTARIAS,"(PGEA 20.02.2000.0000023/2026-37) que lhe foi delegada pela Portaria MPT-PGT n° 674/2014, e considerando o disposto no artigo 10 da Portaria PGT n° 673/2014, RESOLVE:",0
2026-07-17,129/2026,PORTARIA,109,,,2026-07-16,0,PORTARIAS,"(PGEA 20.02.2000.0000023/2026-37) que lhe foi delegada pela Portaria MPT-PGT n° 674/2014, e considerando o disposto no artigo 10 da Portaria PGT n° 673/2014, bem como as informações constantes do PGEA 20.02.2000.0000205/2026- 70,",0
2025-07-15,129.1/2025,PORTARIA,82,,,2025-07-15,0,PORTARIAS,"Designa CARLOS ALBERTO LOPES DE OLIVEIRA para atuar em substituição, com acumulação de ofícios, no 1° Ofício da PTM de Ji- Paraná/RO, de 15 a 29/07/2025.",0
2026-07-17,129.1/2026,PORTARIA,295,,,2026-07-17,0,PORTARIAS,"O VICE-PROCURADOR-CHEFE DA PROCURADORIA REGIONAL DO TRABALHO DA 2ª REGIÃO, no uso das atribuições legais que lhe foram delegadas pela Portaria nº 1728, de 2 de outubro de 2017, do Exmo. Procurador-Geral do Trabalho, nos termos do inciso II do art. 92 da Lei Complementar nº 75, de 20 de maio de 1993, CONSIDERANDO o disposto na Resolução CSMPT nº 222/2024, alterada pelas Resoluções CSMPT nº 224/2024",0
2025-07-15,129.2/2025,PORTARIA,12,,CORREGEDOR-GERAL DO MINISTÉRIO PÚBLICO DO TRABALHO,2025-07-15,0,PORTARIAS,"da Lei Complementar nº 75, de 20 de maio de 1993 e do art. 27, § 3º, I, do Regimento Interno da Corregedoria do Ministério Público do Trabalho (Resolução CSMPT nº 144, de 27 de abril de 2017), Considerando os motivos apresentados pela Comissão de Inquérito Administrativo Disciplinar no ofício nº 532.2025, em que solicita a",0
2025-07-16,130/2025,PORTARIA,981,,DIRETOR-GERAL DO MINISTÉRIO PÚBLICO DO TRABALHO,2025-07-15,0,PORTARIAS,"PGT/MPT nº 1614, de 8 de dezembro de 2021, publicada no Diário Oficial da União em 10 de dezembro de 2021, considerando o que consta no PGEA/MPT nº 20.02.1500.0002728/2017-04, RESOLVE: Art. 1°- Transformar, sem aumento de despesas e sem majoração de quantitativos físicos previstos em lei, 1 (um) cargo em comissão,",0
2025-07-16,130/2025,PORTARIA,985,,DIRETOR-GERAL DO MINISTÉRIO PÚBLICO DO TRABALHO,2025-07-15,0,PORTARIAS,"Altera a estrutura organizacional da Procuradoria Regional do Trabalho da 15ª Região. PGT/MPT nº 1614, de 8 de dezembro de 2021, publicada no Diário Oficial da União em 10 de dezembro de 2021, considerando o que",0
2025-07-16,130/2025,PORTARIA,1010,,DIRETORA DE ADMINISTRAÇÃO DA PROCURADORIA-GERAL DO TRABALHO,2025-07-15,0,PORTARIAS,"Designa fiscalização da execução do Contrato n° 25/2024, firmado com a empresa FORTALEZA SERVIÇOS EMPRESARIAIS LTDA e revoga a Portaria nº 756.2025, de 5 de junho de 2025.",0
2025-07-16,130/2025,PORTARIA,756.2025,,,,0,PORTARIAS,,0
2025-07-16,130/2025,PORTARIA,1011,,DIRETORA DE ADMINISTRAÇÃO DA PROCURADORIA-GERAL DO TRABALHO,2025-07-15,0,PORTARIAS,"Designa fiscalização para acompanhamento da execução do Contrato nº 33/2024, firmado com a empresa REAL JG FACILITIES S.A e revoga a Portaria n° 769.2025- DA/PGT, de 5 de junho de 2025.",0
2025-07-16,130/2025,PORTARIA,1012,,DIRETORA DE ADMINISTRAÇÃO DA PROCURADORIA-GERAL DO TRABALHO,2025-07-15,0,PORTARIAS,"Designa fiscalização da execução do Contrato nº 05/2024, firmado com a empresa G&E SERVIÇOS TERCEIRIZADOS LTDA – EPP, e revoga a Portaria nº 755.2025, de 5 de junho de 2025.",0
2025-07-16,130/2025,PORTARIA,755.2025,,,,0,PORTARIAS,,0
2025-07-16,130/2025,DECISÃO,2217.2025,,,,0,PORTARIAS,,0
2025-07-16,130/2025,DECISÃO,2218.2025,,,,0,PORTARIAS,,0
2025-07-16,130/2025,DECISÃO,2215.2025,,,,0,PORTARIAS,,0
2025-07-16,130/2025,DECISÃO,2224.2025,,,,0,PORTARIAS,,0
2025-07-16,130/2025,PORTARIA,240,,,2025-07-14,0,PORTARIAS,"legais que lhe foram delegadas pela Portaria n° 1.728, de 2 de outubro de 2017, do Procurador-Geral do Trabalho, e nos termos do inciso II do artigo 92 da Lei Complementar n° 75, de 20 de maio de 1993, CONSIDERANDO a interrupção no fornecimento de água no edifício que abriga o Anexo da Sede da Procuradoria Regional do Trabalho",0
2025-07-16,130/2025,PORTARIA,244,,,2025-07-15,0,PORTARIAS,"legais, considerando o disposto no inciso II do artigo 1° da Portaria PGT no 1.728/2017, no artigo 55 do Ato Conjunto PGR/CASMPU no 1/2014 e no § 5° do artigo 1° da Portaria PRT-1 n° 338.2019, republicada pela Portaria PRT-1 n° 667.2021, RESOLVE: Art. 1° Designar, especificamente, o Procurador do Trabalho FABIO LUIZ VIANNA MENDES para atuar noPJE   ROT 0100567-",0
2025-07-16,130/2025,PORTARIA,245,,,2025-07-15,0,PORTARIAS,"legais, considerando o disposto no inciso II do artigo 1° da Portaria PGT no 1.728/2017, no artigo 55 do Ato Conjunto PGR/CASMPU no 1/2014 e no § 5° do artigo 1° da Portaria PRT-1 n° 338.2019, republicada pela Portaria PRT-1 n° 667.2021, RESOLVE: Art. 1° Designar, especificamente, a Procuradora Regional do Trabalho CYNTHIA MARIA SIMÕES LOPES para atuar no PJE ROT",0
2025-07-16,130/2025,PORTARIA,246,,,2025-07-15,0,PORTARIAS,"legais, considerando o disposto no inciso II do artigo 1° da Portaria PGT no 1.728/2017, no artigo 55 do Ato Conjunto PGR/CASMPU no 1/2014 e no § 5° do artigo 1° da Portaria PRT-1 n° 338.2019, republicada pela Portaria PRT-1 n° 667.2021, RESOLVE: Art. 1° Designar, especificamente, a Procuradora Regional do Trabalho LISYANE CHAVES MOTTA para atuar no PJE  ROT 0100248-",0
2025-07-16,130/2025,PORTARIA,247,,,2025-07-15,0,PORTARIAS,"legais, considerando o disposto na Portaria PGT n° 673, de 24 de outubro de 2014, e Portaria PRT-1 n° 338, de 26 de setembro de 2019,",0
2025-07-16,130/2025,DECISÃO,52.2025,,,,0,PORTARIAS,,0
2025-07-16,130/2025,PORTARIA,239,,,2025-07-14,0,PORTARIAS,"legais, considerando o estabelecido no § 1º do art. 52 do Ato Conjunto PGR/CASMPU nº 1/2014, na Portaria PRT 4ª Região nº 171, de 31 de outubro de 2014, no art. 11 da Portaria nº 050, de 30 de março de 2015, na Resolução CSMPT nº 133, de 25 de outubro de 2016 e nas Portarias PRT 4ª Região nº 88, de 4 de abril de 2017, e nº 199, de 14 de junho de 2018, referente à designação para substituição por a",0
2025-07-16,130/2025,PORTARIA,241,,,2025-07-15,0,PORTARIAS,"legais e institucionais, resolve: Art. 1° - Conceder menção de elogio ao servidor LEANDRO DE MELLO IGLEZIAS, matrícula 6008434, como forma de reconhecimento pelo valioso apoio e prestimosa colaboração nas forças tarefa da CONAETE (Coordenadoria Nacional de Erradicação do Trabalho",0
2025-07-16,130/2025,PORTARIA,242,,,2025-07-14,0,PORTARIAS,"legais, considerando o estabelecido no § 1º do art. 52 do Ato Conjunto PGR/CASMPU nº 1/2014, na Portaria PRT 4ª Região nº 171, de 31 de outubro de 2014, no art. 11 da Portaria nº 050, de 30 de março de 2015, na Resolução CSMPT nº 133, de 25 de outubro de 2016 e nas Portarias PRT 4ª Região nº 88, de 4 de abril de 2017, e nº 199, de 14 de junho de 2018, referente à designação para substituição por a",0
2025-07-16,130/2025,OFÍCIO,243,,,2025-07-14,0,OFÍCIO,"legais, considerando o estabelecido no § 1º do art. 52 do Ato Conjunto PGR/CASMPU nº 1/2014, na Portaria PRT 4ª Região nº 171, de 31 de outubro de 2014, no art. 11 da Portaria nº 050, de 30 de março de 2015, na Resolução CSMPT nº 133, de 25 de outubro de 2016, na Portaria PRT 4ª Região nº 88, de 4 de abril de 2017, e nº 199, de 14 de junho de 2018, referente à designação para substituição por acum",0
2025-07-16,130/2025,OFÍCIO,244,,,2025-07-15,0,OFÍCIO,"legais e institucionais, resolve: Art. 1° - Designar a servidora RITA VANESSA AVILA DE SOUZA, matrícula 6009698-5, ocupante do cargo de Técnica do MPU/Administração, para o encargo de substituta do Chefe da Seção de Apoio à Atividade de Órgão Interveniente da Procuradoria",0
2025-07-16,130/2025,PORTARIA,85,,,2025-07-14,0,PORTARIAS,"atribuições que lhe confere a Lei Orgânica do Ministério Público da União - Lei Complementar nº 75, de 20 de maio de 1993, especialmente o quanto fixado nos artigos 92, II e 91, XXIII, Considerando a Lei n° 13.024, de 26 de agosto de 2014, o Ato Conjunto PGR/CASMPU nº 1/2014, a Portaria PGT nº 673/2014 e, ainda,",0
2025-07-16,130/2025,PORTARIA,127,,EMPRESA SALUTEM SERVIÇOS DE AGRONOMIA,2025-07-15,0,PORTARIAS,"Designa fiscalização da execução do Contrato n° 04/2025, firmado com a empresa SALUTEM SERVIÇOS DE AGRONOMIA, ENGENHARIA E SOLUÇÕES AMBIENTAIS LTDA.",0
2025-07-16,130/2025,PORTARIA,128,,,2025-07-15,0,PORTARIAS,"Designa fiscalização da execução do Contrato n° 05/2025, firmado com a empresa CVS SANTOS LTDA. legais, considerando o disposto nos artigos 87, 91, inciso XXI, e 92, inciso II, da Lei Complementar nº 75/1993, c/c os artigos 7º e 117 da",0
2025-07-16,130/2025,PORTARIA,185,,,2025-07-14,0,PORTARIAS,"Designa Membra e Membro da Procuradoria Regional do Trabalho da 9ª Região para cumulação de Ofício legais,",0
2025-07-16,130/2025,PORTARIA,194,,,2025-07-14,0,PORTARIAS,"Prorroga, no âmbito da Procuradoria Regional do Trabalho da 12ª Região, prazo relativo à PORTARIA nº 143/2025, de 7 de maio de 2025. legais, em especial a competência que lhe foi conferida pelo artigo 311, inciso XXVIII, do Regimento Interno Administrativo do Ministério",0
2025-07-16,130/2025,PORTARIA,198,,,2025-07-15,0,PORTARIAS,"Prorroga, no âmbito da Procuradoria Regional do Trabalho da 12ª Região, prazo relativo às PORTARIAS nº 232.2024 e nº 268.2024. legais, em especial a competência que lhe foi conferida pelo artigo 311, inciso XXVIII, do Regimento Interno Administrativo do Ministério",0
2025-07-16,130/2025,PORTARIA,146,,,2025-07-11,0,PORTARIAS,"Designa Procurador do Trabalho para oficiar em ação judicial junto ao 4.º Ofício Especializado de Vitória. legais e regulamentares,",0
2025-07-16,130/2025,EDITAL,19,,,2025-07-15,0,EDITAIS,"Eleição para escolha do Procurador(a)-Chefe da Procuradoria Regional do Trabalho da 18ª Região - Biênio 2025/2027. A COMISSÃO ELEITORAL E APURADORA - CEA constituída por meio da Portaria PGT/MPT nº 991/2025, publicada no",0
2025-07-16,130/2025,PORTARIA,122,,,2025-07-15,0,PORTARIAS,"legais que lhe foram conferidas pela Portaria PGT nº 1728, de 02 de outubro de 2017; CONSIDERANDO a Portaria PGT nº 2110, de 16 de novembro de 2023, que institui a Política Nacional de Gênero, Raça e Diversidade no âmbito do Ministério Público do Trabalho,",0
2025-07-16,130/2025,PORTARIA,84,,,2025-07-15,0,PORTARIAS,"Dispõe acerca das alterações da Portaria PRT23 n. 75/2025, sobre as substituições do mês de  julho de 2025. previstas no art. 92, II, c/c o art. 91, XXI, ambos da Lei Complementar n. 75/1993, e nos arts. 1°, II, da Portaria PGT n. 1.728/2017 e 53",0
2026-07-20,130/2026,PORTARIA,1123,,VICE-SUBPROCURADORA-GERAL DO TRABALHO,2026-07-17,0,PORTARIAS,"A VICE-SUBPROCURADORA-GERAL DO TRABALHO, no uso de suas atribuições concorrentes delegadas pela Portaria n°1555, de 29/09/2025, em cumprimento ao art. 91, XXI, da Lei Complementar n° 75/93, de 20/5/1993, e a competência delegada pelo item “XV” do art. 1°, da Portaria 1252, de 20/08/2025, alterada pela Portaria n° 1280, de 26/08/2025, e o que consta no art. 52, do Ato Conjunto PGR/CASMPU n° 1/2014,",0
2026-07-20,130/2026,PORTARIA,243,,,2026-07-17,0,PORTARIAS,"legais, considerando o disposto no art. 43, § 4° da Resolução CSMPT 222/2024 e art. 1°, § 5° da Portaria PRT-1 n°338.2019, republicada pela Portaria PRT-1 n° 667.2021, RESOLVE: Art. 1° Designar de forma específica o Procurador do Trabalho FABIO LUIZ MOBARAK IGLESSIA para atuar na audiência interveniente",0
2026-07-20,130/2026,PORTARIA,100,,PROCURADOR-CHEFE DA PROCURADORIA REGIONAL DO TRABALHO DA QUINTA REGIÃO,2026-07-17,0,PORTARIAS,"que lhe confere a Lei Orgânica do Ministério Público da União - LC n° 75, de 20 de maio de 1993 -, especialmente as normas do artigo 91, XXI, c/c o art. 92, II, resolve: I - Dispensar o servidor, LEONARDO PIRES MOURA, Analista do MPU/ Gestão Pública, matrícula n° 6008214-3 do encargo de substituto",0
2026-07-20,130/2026,PORTARIA,216,,,2026-07-17,0,PORTARIAS,Designa Membros(as) do Ministério Público do Trabalho lotados(as) na substituição de Ofício.,0
2026-07-20,130/2026,PORTARIA,221,,,2026-07-17,0,PORTARIAS,"legais, sobretudo o contido no artigo 1°, inciso III, c/c artigo 1°, §2°, inciso III, da Portaria PGT n° 1728, de 2 de outubro de 2017, resolve: Art. 1° Prorrogar, no âmbito da Procuradoria do Trabalho no Município de Palmas/TO, o regime de trabalho remoto (não presencial), no período de 21/07/2026 a 31/07/2026, nos termos estabelecidos pela Portaria n° 03/2026, sem prejuízo à continuidade da pres",0
2026-07-20,130/2026,PORTARIA,209,,,2026-07-17,0,PORTARIAS,"artigo 480, XXVIII, do Regimento Interno Administrativo do Ministério Público do Trabalho e considerando os termos do contrato firmado com a empresa VISION SISTEMAS DE SEGURANÇA LTDA., resolve: Art. 1° Designar, nos termos do artigo 12 da Portaria PGT n° 1019/2024, os servidores abaixo relacionados para os encargos de gestores,",0
2026-07-20,130/2026,PORTARIA,234,,,2026-07-17,0,PORTARIAS,"institucionais, CONSIDERANDO as disposições da Lei n° 13.024, de 26 de agosto de 2014; a norma contida no art. 26 do Ato Conjunto PGR/CASMPU n° 01/2014; o disposto no art. 3° da Instrução Normativa SG/MPU n° 1/2014; os termos da Portaria PGT n°1728,de 2 de outubro de 2017,",0
2026-07-20,130/2026,PORTARIA,144,,,2026-07-17,0,PORTARIAS,"das atribuições legais e regimentais, em especial, o disposto na Lei n. 13.024/2014, Ato Conjunto PGR/CASMPU n. 01/2014, da Resolução CSMPT n. 222, DE 18 de abril de 2024 e da Portaria PGT n. 1.728, de 2 de outubro de 2017, RESOLVE",0
2026-07-20,130/2026,PORTARIA,218,,EMPRESA FAQUI SEGURANCA E VIGILANCIA LTDA,2026-07-17,0,PORTARIAS,"Designa fiscalização da execução do Contrato n° 22/2024, firmado com a empresa FAQUI SEGURANCA E VIGILANCIA LTDA, para prestação de serviço de vigilância armada.",0
2026-07-20,130/2026,PORTARIA,111,,PROCURADOR-CHEFE EM EXERCÍCIO,2026-07-16,0,PORTARIAS,"Suspende o expediente presencial na PTM de Anápolis, autoriza o trabalho não presencial e comunica o fechamento da unidade para o atendimento ao público de forma presencial no dia 20 de julho de 2026",0
2026-07-20,130/2026,PORTARIA,110,,,2026-07-17,0,PORTARIAS,"(PGEA n° 20.02.2200.0000256/2018-82) Altera e consolida o Regimento Interno Finalístico do Ministério Público do Trabalho da 22ª Região, para disciplinar a distribuição de procedimentos do CEJUSC de segundo grau.",0
2026-07-20,130/2026,PORTARIA,72,,,2026-07-16,0,PORTARIAS,"Dispõe acerca das alterações das Portarias PRT23 n° 56/2026 e 66/2026, sobre as substituições do mês de julho de 2026. previstas no art. 92, II, c/c o art. 91, XXI, ambos da Lei Complementar n. 75/1993, e nos arts. 1°, II, da Portaria PGT n. 1.728/2017 e 53",0
2026-07-20,130/2026,PORTARIA,73,,,2026-07-17,0,PORTARIAS,"Designa servidores para atuarem como FISCAIS, titulares e substituto, em contrato celebrado pela PRT da 23ª Região. legais que lhe foram delegadas pela Portaria PGT n. 1.728, de 02.10.2017, nos termos do art. 91, XXI, c/c o art. 92, II, da Lei",0
2026-07-20,130/2026,PORTARIA,74,,,2026-07-17,0,PORTARIAS,"Dispõe acerca das alterações das Portarias PRT23 n° 56/2026 e 72/2026, sobre as substituições do mês de julho de 2026. previstas no art. 92, II, c/c o art. 91, XXI, ambos da Lei Complementar n. 75/1993, e nos arts. 1°, II, da Portaria PGT n. 1.728/2017 e 53",0
2025-07-17,131/2025,PORTARIA,966,,PROCURADOR-GERAL DO TRABALHO,2025-07-07,0,PORTARIAS,"75, de 20/05/1993, considerando as disposições do art. 24 da Lei nº 8.112, de 11 de dezembro de 1990; do art. 37, §13, da Constituição Federal; e do Parecer da Junta Médica Oficial - Doc n.º 001661.2025, bem como os dados e informações constantes do PGEA 20.02.0600.0001031/2023-38, RESOLVE:",0
2025-07-17,131/2025,DECISÃO,2186.2025,,,,0,PORTARIAS,,0
2025-07-17,131/2025,DECISÃO,2200.2025,,,,0,PORTARIAS,,0
2025-07-17,131/2025,DECISÃO,2209.2025,,,,0,PORTARIAS,,0
2025-07-17,131/2025,DECISÃO,2206.2025,,,,0,PORTARIAS,,0
2025-07-17,131/2025,DECISÃO,2174.2025,,,,0,PORTARIAS,,0
2025-07-17,131/2025,DECISÃO,2140.2025,,,,0,PORTARIAS,,0
2025-07-17,131/2025,PORTARIA,983,,DIRETOR-GERAL DO MINISTÉRIO PÚBLICO DO TRABALHO,2025-07-15,0,PORTARIAS,"Altera a estrutura organizacional da Procuradoria Regional do Trabalho da 6ª Região. PGT/MPT nº 1614, de 8 de dezembro de 2021, publicada no Diário Oficial da União em 10 de dezembro de 2021, considerando o que",0
2025-07-17,131/2025,PORTARIA,1016,,,2025-07-15,0,PORTARIAS,Constitui comissão de avaliação de bens integrantes do acervo da,0
